1015	-64.25108
1015	-34.91268
1015	-8.59076
1015	8.57642
1015	14.54979
1015	11.5115
1015	4.16461
1015	-2.82878
1015	-6.96565
1015	-8.5928
1015	-9.98213
1015	-13.44537
1015	-19.59896
1015	-26.74086
1010	-31.65209
1010	-31.34885
1010	-24.80507
1010	-13.69835
1010	-1.76855
1010	6.88164
1010	9.66609
1010	6.62266
1010	0.21885
1010	-5.99257
1010	-9.14043
1010	-8.32119
1010	-4.79733
1010	-1.09242
1009	0.46942
1009	-1.01143
1009	-4.62761
1009	-8.24389
1009	-9.64194
1009	-7.56878
1009	-2.13657
1009	5.57499
1007	14.40268
1008	23.89796
1010	34.54174
1012	47.23401
1012	62.34929
1016	78.91586
1016	94.43303
1022	105.5122
1022	109.09246
1029	103.6712
1031	89.96447
1034	70.68016
1036	49.50638
1036	29.77535
1037	13.38786
1037	0.42842
1037	-10.44022
1037	-21.06461
1036	-32.82605
1034	-46.02361
1032	-59.81432
1031	-72.63287
1031	-82.8186
1024	-89.14298
1024	-91.04487
1018	-88.56059
1018	-82.08045
1014	-72.10806
1013	-59.14298
1011	-43.7018
1010	-26.40592
1010	-8.03938
1009	10.48221
1009	28.22496
1011	44.37568
1013	58.34186
1015	69.77713
1017	78.53841
1021	84.60743
1023	88.01086
1023	88.75731
1029	86.79503
1029	81.99392
1035	74.16525
1035	63.13748
1038	48.89121
1039	31.72147
1038	12.35996
1039	-8.02007
1039	-27.96014
1037	-46.00836
1037	-61.04882
1034	-72.53486
1031	-80.52161
1028	-85.47781
1026	-87.96035
1022	-88.30218
1020	-86.4591
1020	-82.0819
1014	-74.76681
1014	-64.34774
1010	-51.07575
1010	-35.59464
1008	-18.73286
1009	-1.23151
1009	16.43757
1010	34.05899
1010	51.46955
1014	68.2739
1014	83.64297
1019	96.32476
1019	104.89609
1025	108.16512
1029	105.55881
1032	97.33129
1035	84.50698
1035	68.58583
1039	51.13305
1039	33.41146
1041	16.18066
1041	-0.29373
1041	-16.06329
1040	-31.24934
1038	-45.82724
1036	-59.50966
1036	-71.74489
1031	-81.80461
1031	-88.91732
1026	-92.40763
1026	-91.81593
1019	-86.9853
1019	-78.10717
1015	-65.71665
1014	-50.63107
1014	-33.83469
1012	-16.32885
1012	1.01748
1012	17.5757
1012	32.99136
1015	47.13212
1016	59.96613
1018	71.41095
1021	81.2055
1021	88.85369
1028	93.66821
1028	94.91154
1033	91.99698
1033	84.68585
1038	73.21003
1040	58.26809
1041	40.88614
1042	22.18788
1042	3.16008
1042	-15.49199
1042	-33.3399
1040	-50.08629
1038	-65.35797
1036	-78.55617
1034	-88.86304
1030	-95.42917
1026	-97.66911
1026	-95.52179
1020	-89.53011
1020	-80.67062
1015	-69.98617
1015	-58.18385
1012	-45.39516
1011	-31.23189
1011	-15.13192
1011	3.15708
1011	23.18732
1012	43.71126
1012	62.93529
1016	79.02003
1018	90.60172
1022	97.10446
1025	98.72384
1029	96.13081
1031	90.08021
1031	81.13841
1037	69.65507
1037	55.94771
1040	40.53547
1040	24.22908
1042	7.97699
1041	-7.46882
1040	-21.86647
1038	-35.55304
1038	-49.16
1036	-63.06711
1036	-76.86232
1031	-89.12112
1031	-97.69424
1024	-100.44824
1021	-96.16046
1018	-85.15743
1017	-69.37158
1017	-51.74408
1013	-35.20181
1013	-21.63738
1012	-11.32302
1012	-2.99238
1012	5.47421
1013	16.07974
1013	29.86779
1015	46.51999
1015	64.48089
1019	81.46767
1019	95.09968
1026	103.40909
1026	105.12624
1032	99.7768
1034	87.69331
1037	70.00654
1039	48.58492
1039	25.82225
1040	4.20095
1040	-14.31661
1039	-28.86332
1038	-39.92937
1036	-49.10716
1035	-58.33272
1033	-68.89735
1030	-80.66515
1030	-91.89172
1023	-99.79049
1023	-101.64347
1017	-95.97416
1017	-83.24123
1012	-65.71555
1011	-46.58156
1010	-28.67374
1010	-13.43514
1010	-0.57582
1010	11.43317
1010	24.30178
1011	38.8376
1012	54.37306
1014	68.97004
1017	80.27465
1021	86.57481
1023	87.52667
1023	84.19946
1029	78.44072
1029	71.90328
1033	65.23087
1033	57.80216
1037	48.14119
1037	34.77174
