0.00559	-4.804
0.01117	0.74451
0.01676	4.17358
0.02235	4.63392
0.02793	2.4833
0.03352	-0.92047
0.03911	-3.78406
0.04469	-4.57771
0.05028	-2.59578
0.05587	1.82978
0.06145	7.52118
0.06704	12.94159
0.07263	16.75519
0.07821	18.23085
0.0838	17.35414
0.08939	14.65788
0.09497	10.90562
0.10056	6.80752
0.10615	2.89659
0.11173	-0.41999
0.11732	-2.73073
0.12291	-3.5536
0.12849	-2.43186
0.13408	0.82039
0.13966	5.8506
0.14525	11.65633
0.15084	16.75853
0.15642	19.65358
0.16201	19.38394
0.1676	15.9741
0.17318	10.50416
0.17877	4.73737
0.18436	0.42079
0.18994	-1.45568
0.19553	-1.11141
0.20112	0.08537
0.2067	0.19612
0.21229	-2.41878
0.21788	-8.30764
0.22346	-16.55865
0.22905	-25.02449
0.23464	-31.05578
0.24022	-32.44173
0.24581	-28.17459
0.2514	-18.74304
0.25698	-5.87357
0.26257	8.12268
0.26816	21.08818
0.27374	31.53214
0.27933	38.74973
0.28492	42.58586
0.2905	43.05064
0.29609	40.04281
0.30168	33.3503
0.30726	22.92548
0.31285	9.26892
0.31844	-6.31567
0.32402	-21.77599
0.32961	-34.70452
0.3352	-42.93243
0.34078	-45.08822
0.34637	-40.90442
0.35196	-31.17717
0.35754	-17.44171
0.36313	-1.54045
0.36872	14.72526
0.3743	29.75202
0.37989	42.12263
0.38547	50.54919
0.39106	53.91185
0.39665	51.45906
0.40223	43.11281
0.40782	29.72398
0.41341	13.10663
0.41899	-4.23866
0.42458	-19.66247
0.43017	-30.98694
0.43575	-36.98053
0.44134	-37.51463
0.44693	-33.3651
0.45251	-25.77303
0.4581	-15.97248
0.46369	-4.88807
0.46927	6.8928
0.47486	18.90847
0.48045	30.52166
0.48603	40.7145
0.49162	48.11355
0.49721	51.26594
0.50279	49.07067
0.50838	41.19787
0.51397	28.33137
0.51955	12.13625
0.52514	-5.04785
0.53073	-20.69636
0.53631	-32.62899
0.5419	-39.43252
0.54749	-40.67134
0.55307	-36.84569
0.55866	-29.13022
0.56425	-18.98663
0.56983	-7.779
0.57542	3.48191
0.58101	14.18524
0.58659	23.95622
0.59218	32.37108
0.59777	38.70351
0.60335	41.85987
0.60894	40.59181
0.61453	33.95115
0.62011	21.82353
0.6257	5.30553
0.63128	-13.28146
0.63687	-30.81804
0.64246	-44.1495
0.64804	-50.92654
0.65363	-50.21514
0.65922	-42.65002
0.6648	-30.09099
0.67039	-14.94593
0.67598	0.54719
0.68156	14.79387
0.68715	26.92457
0.69274	36.53501
0.69832	43.29608
0.70391	46.68779
0.7095	46.02151
0.71508	40.74231
0.72067	30.84252
0.72626	17.15239
0.73184	1.33578
0.73743	-14.42964
0.74302	-27.95156
0.7486	-37.48814
0.75419	-42.00497
0.75978	-41.17706
0.76536	-35.22706
0.77095	-24.75893
0.77654	-10.7069
0.78212	5.5981
0.78771	22.36195
0.7933	37.41965
0.79888	48.57396
0.80447	54.11841
0.81006	53.34177
0.81564	46.76862
0.82123	35.98541
0.82682	23.09465
0.8324	10.03199
0.83799	-1.93778
0.84358	-12.31272
0.84916	-21.01541
0.85475	-27.8418
0.86034	-32.04351
0.86592	-32.33263
0.87151	-27.37503
0.87709	-16.56126
0.88268	-0.66055
0.88827	18.02022
0.89385	36.13166
0.89944	50.27251
0.90503	58.06262
0.91061	58.82797
0.9162	53.60325
0.92179	44.48137
0.92737	33.64822
0.93296	22.5771
0.93855	11.75313
0.94413	1.00759
0.94972	-9.7803
0.95531	-20.04474
0.96089	-28.34416
0.96648	-32.75859
0.97207	-31.68901
0.97765	-24.65148
0.98324	-12.65142
0.98883	2.06663
0.99441	16.78242
1	29.21111
1.00559	38.13421
1.01117	43.48101
1.01676	45.883
1.02235	45.99171
1.02793	43.95631
1.03352	39.34945
1.03911	31.57129
1.04469	20.49473
1.05028	6.97875
1.05587	-7.05708
1.06145	-19.0778
1.06704	-26.71258
1.07263	-28.51779
1.07821	-24.38766
1.0838	-15.45774
1.08939	-3.59166
1.09497	9.27565
1.10056	21.63391
1.10615	32.55079
1.11173	41.50084
1.11732	48.05387
1.12291	51.65456
1.12849	51.64086
1.13408	47.4912
1.13966	39.15285
1.14525	27.26025
1.15084	13.11862
1.15642	-1.54238
1.16201	-14.92555
1.1676	-25.47795
1.17318	-32.05646
1.17877	-33.94923
1.18436	-30.8397
1.18994	-22.81399
1.19553	-10.45036
1.20112	5.06503
1.2067	21.9149
1.21229	37.82484
1.21788	50.45028
1.22346	57.87594
1.22905	59.05155
1.23464	53.99836
1.24022	43.71625
1.24581	29.85117
1.2514	14.27816
1.25698	-1.23315
1.26257	-15.17719
1.26816	-26.31443
1.27374	-33.62102
1.27933	-36.30111
1.28492	-33.91085
1.2905	-26.54479
1.29609	-14.96771
1.30168	-0.58198
1.30726	14.80109
1.31285	29.31239
1.31844	41.3587
1.32402	49.8114
1.32961	54.00864
1.3352	53.63827
1.34078	48.63259
1.34637	39.18525
1.35196	25.9023
1.35754	9.98427
1.36313	-6.72523
1.36872	-21.94891
1.3743	-33.44036
1.37989	-39.55178
1.38547	-39.6682
1.39106	-34.3076
1.39665	-24.83351
1.40223	-12.91464
1.40782	0.00757
1.41341	12.98813
1.41899	25.47258
1.42458	36.91236
1.43017	46.36188
1.43575	52.34444
1.44134	53.14273
1.44693	47.44173
1.45251	35.04464
1.4581	17.30617
1.46369	-2.97119
1.46927	-22.19841
1.47486	-36.98437
1.48045	-45.05986
1.48603	-45.78527
1.49162	-40.07601
1.49721	-29.83713
1.50279	-17.19759
1.50838	-3.88561
1.51397	9.02568
1.51955	20.97939
1.52514	31.57251
1.53073	40.2238
1.53631	46.07123
1.5419	48.14827
1.54749	45.73017
1.55307	38.66037
1.55866	27.49629
1.56425	13.42522
1.56983	-1.97715
1.57542	-17.01166
1.58101	-30.0377
1.58659	-39.5564
1.59218	-44.26846
1.59777	-43.2061
1.60335	-35.98155
1.60894	-23.08512
1.61453	-6.07453
1.62011	12.51276
1.6257	29.59972
1.63128	42.27873
1.63687	48.56051
1.64246	47.8812
1.64804	41.16215
1.65363	30.39428
1.65922	17.91727
1.6648	5.68886
1.67039	-5.16825
1.67598	-14.39006
1.68156	-22.21273
1.68715	-28.84656
1.69274	-34.0571
1.69832	-37.05807
1.70391	-36.76093
1.7095	-32.25582
1.71508	-23.29752
1.72067	-10.57852
1.72626	4.32375
1.73184	19.29432
1.73743	32.17653
1.74302	41.23212
1.7486	45.42568
1.75419	44.48741
1.75978	38.80112
1.76536	29.21456
1.77095	16.86304
1.77654	3.05101
