4.6244	12.7444330458101	13.8539790301676
4.8157	30.3369729586592	7.23872349050279
5.007	38.1227945027933	6.77707240223464
5.1984	46.4698625430168	6.40257015418995
5.3897	51.2302125720671	6.15582026145252
5.581	54.0160982346369	6.26094663687151
5.7723	58.4401840893855	6.475553175419
5.9636	62.2839716648045	6.22120086703911
6.1549	59.3428637765363	6.82059197765363
6.3462	61.7948284424581	6.92792318212291
6.5376	64.5697203486034	7.18683115977654
6.7289	69.2834609966481	7.34435000446928
6.9202	69.2058660335196	7.66309700111732
7.1115	70.3380586927374	7.47160411173185
7.3028	72.0906305430168	7.75630795977654
7.4941	72.4236522636872	7.84494110614525
7.6854	72.7004491843576	8.24304231955307
7.8768	72.5609055821229	8.64476599776537
8.0681	74.0327053072626	8.66162369162011
8.2594	75.2183096581006	8.94672973407821
8.4507	76.7684249094972	9.20833594189944
8.642	77.6320033072626	9.58711615642458
8.8333	78.6398596692738	9.9823198726257
9.0247	77.1693526055866	9.98444407374302
9.216	80.4825557094972	10.7428698100559
9.4073	78.5622017162011	10.5590898703911
9.5986	79.4937820022346	10.6406111463687
