4.62441	4.76034870106872	0.8556054253371
4.815725	3.8489940548933	0.746018673318159
5.00704	3.45372204897647	0.835510341132816
5.198355	3.01018492889684	0.611693887150697
5.38967	2.7502123544011	0.583384000988643
5.580985	2.5711017546362	0.577057099608872
5.7723	2.20491426379548	0.627944537887525
5.963615	2.01223750171967	0.537887970823562
6.15493	2.20618723093256	0.557327593818025
6.346245	2.17544967805596	0.466192568800942
6.53756	1.90236840178785	0.465202506507986
6.728875	1.69652402589018	0.462093881090582
6.92019	1.61495856810047	0.379824740593406
7.111505	1.58826907386064	0.413491685554593
7.30282	1.47642640707439	0.377266004116794
7.494135	1.45090613513945	0.336040724560019
7.68545	1.30010987020614	0.337952178447204
7.876765	1.28275743123043	0.32761130696884
8.06808	1.14747245104799	0.343276230899201
8.259395	1.11457720879854	0.320026087542946
8.45071	1.04483601902805	0.305183277024692
8.642025	0.941308306863503	0.292100446206363
8.83334	0.910888325223801	0.269146815520385
9.024655	0.912883472488998	0.265617213326521
9.21597	0.880751930851057	0.260779032457304
9.407285	0.910317950568058	0.25867975401891
9.5986	0.84565925051	0.240704136595876
