0.1	0.082489
6.3	0.073238
12.5	0.056746
18.9	0.052791
25.1	0.052098
31.5	0.051539
37.7	0.052308
44.1	0.05186
50.3	0.052354
56.5	0.052373
62.9	0.053422
69.1	0.054093
75.5	0.056775
81.7	0.058794
88.1	0.058401
94.3	0.050312
100.7	0.037448
106.9	0.023255
113.1	0.012575
119.5	0.006203
125.7	0.0033733
132.1	0.001951
138.3	0.0012546
144.7	0.00081571
150.9	0.00058051
157.1	0.00041899
163.5	0.00032691
169.7	0.00025868
176.1	0.00022318
182.3	0.00018885
188.7	0.00016757
194.9	0.00014801
201.3	0.00013485
207.5	0.00011998
213.7	0.00010877
