0.15	0.072869
6.15	0.071593
12.45	0.055669
18.75	0.051156
25.05	0.049408
31.35	0.047317
37.65	0.046594
43.95	0.044863
50.25	0.044223
56.55	0.043554
62.85	0.044148
69.15	0.044071
75.45	0.045119
81.75	0.045718
88.05	0.047332
94.35	0.048299
100.65	0.048511
106.95	0.044219
113.25	0.036491
119.55	0.02588
125.85	0.016449
132.15	0.009286
138.45	0.005284
144.75	0.0030538
151.05	0.0019483
157.05	0.001271
163.35	0.00089732
169.65	0.00064051
175.95	0.00048929
182.25	0.00038903
188.55	0.0003317
194.85	0.00027564
201.15	0.00024553
207.45	0.00021399
213.75	0.00019625
220.05	0.0001757
226.35	0.00016736
232.65	0.00014972
238.95	0.0001391
245.25	0.00012886
251.55	0.00012114
257.85	0.0001148
264.15	0.0001056
