3	0.028451
9	0.028443
15	0.028542
21	0.028753
27	0.028989
33	0.029341
39	0.029859
45	0.030481
51	0.031137
57	0.032049
63	0.033109
69	0.03458
75	0.036375
81	0.0387
87	0.041343
93	0.044133
99	0.046183
105	0.047681
111	0.04798
117	0.047817
123	0.04614
129	0.042565
135	0.037807
141	0.033373
147	0.02838
153	0.023235
159	0.018888
165	0.014756
171	0.011321
177	0.008555
183	0.006245
189	0.0045391
195	0.0032461
201	0.0022887
207	0.0015987
213	0.0011101
219	0.0007414
225	0.0004675
231	0.0002924
237	0.0001953
243	0.0001217
249	7.61e-05
