2.55	0.028853
7.65	0.02889
12.75	0.029021
17.85	0.029239
22.95	0.029411
28.05	0.029813
33.15	0.030264
38.25	0.030826
43.35	0.031543
48.45	0.032444
53.55	0.033415
58.65	0.034704
63.75	0.036433
68.85	0.038855
73.95	0.042589
79.05	0.046788
84.15	0.049634
89.25	0.05164
94.35	0.053082
99.45	0.051058
104.55	0.047264
109.65	0.04339
114.75	0.03767
119.85	0.031377
124.95	0.025537
130.05	0.020236
135.15	0.015655
140.25	0.011736
145.35	0.0087052
150.45	0.0063567
155.55	0.0044468
160.65	0.0031507
165.75	0.0020649
170.85	0.0013893
175.95	0.0009154
181.05	0.0005819
186.15	0.0003937
191.25	0.0002468
196.35	0.00016
201.45	8.84e-05
